date,product_code,product,variant,total_quantity_sold,gross_price_per_item,gross_price_total
"2021-07-01 00:00:00",A2918150106,"AQ Master wired x1","Premium 2",897,10.4188000000,9345.6636000000
"2021-07-01 00:00:00",A3018150201,"AQ Master wireless x1","Standard 1",900,10.7955000000,9715.9500000000
"2021-07-01 00:00:00",A3018150202,"AQ Master wireless x1","Standard 2",953,11.0524000000,10532.9372000000
"2021-07-01 00:00:00",A3018150203,"AQ Master wireless x1","Plus 1",950,12.3739000000,11755.2050000000
"2021-07-01 00:00:00",A3019150204,"AQ Master wireless x1","Plus 2",710,11.6011000000,8236.7810000000
"2021-07-01 00:00:00",A3019150205,"AQ Master wireless x1","Premium 1",2204,12.0509000000,26560.1836000000
"2021-07-01 00:00:00",A3019150206,"AQ Master wireless x1","Premium 2",2121,13.0018000000,27576.8178000000
"2021-07-01 00:00:00",A3119150301,"AQ Gamers ","Standard 1",1454,13.5061000000,19637.8694000000
"2021-07-01 00:00:00",A3119150302,"AQ Gamers ","Standard 2",1523,15.3071000000,23312.7133000000
"2021-07-01 00:00:00",A3119150303,"AQ Gamers ","Plus 1",315,16.2407000000,5115.8205000000
"2021-07-01 00:00:00",A3120150304,"AQ Gamers ","Plus 2",2183,16.3792000000,35755.7936000000
"2021-07-01 00:00:00",A3120150305,"AQ Gamers ","Premium 1",1077,16.3218000000,17578.5786000000
"2021-07-01 00:00:00",A3120150306,"AQ Gamers ","Premium 2",1092,19.3003000000,21075.9276000000
"2021-07-01 00:00:00",A3220150401,"AQ Lite","Standard 1",1794,18.4943000000,33178.7742000000
"2021-07-01 00:00:00",A3220150402,"AQ Lite","Standard 2",1422,18.7947000000,26726.0634000000
"2021-07-01 00:00:00",A3220150403,"AQ Lite","Plus 1",685,18.5844000000,12730.3140000000
"2021-07-01 00:00:00",A3220150404,"AQ Lite","Plus 2",668,18.4219000000,12305.8292000000
"2021-07-01 00:00:00",A3220150405,"AQ Lite","Premium 1",807,18.9415000000,15285.7905000000
"2021-07-01 00:00:00",A3220150406,"AQ Lite","Premium 2",1878,20.0066000000,37572.3948000000
"2021-07-01 00:00:00",A3320150501,"AQ Maxima","Standard 1",1434,20.3908000000,29240.4072000000
"2021-07-01 00:00:00",A3320150502,"AQ Maxima","Standard 2",784,21.6988000000,17011.8592000000
"2021-07-01 00:00:00",A3320150503,"AQ Maxima","Plus 1",1737,20.8733000000,36256.9221000000
"2021-07-01 00:00:00",A3320150504,"AQ Maxima","Plus 2",693,22.1341000000,15338.9313000000
"2021-07-01 00:00:00",A3320150505,"AQ Maxima","Premium 1",1135,23.0844000000,26200.7940000000
"2021-07-01 00:00:00",A3320150506,"AQ Maxima","Premium 2",1712,23.7678000000,40690.4736000000
"2021-07-01 00:00:00",A3420150601,"AQ Qwerty","Standard 1",1186,24.5690000000,29138.8340000000
"2021-07-01 00:00:00",A3420150602,"AQ Qwerty","Standard 2",1288,23.9726000000,30876.7088000000
"2021-07-01 00:00:00",A3421150603,"AQ Qwerty","Plus 1",1464,26.9507000000,39455.8248000000
"2021-07-01 00:00:00",A3421150604,"AQ Qwerty","Plus 2",1441,27.4152000000,39505.3032000000
"2021-07-01 00:00:00",A3421150605,"AQ Qwerty","Premium 1",1234,29.8692000000,36858.5928000000
"2021-07-01 00:00:00",A3421150606,"AQ Qwerty","Premium 2",1364,29.6709000000,40471.1076000000
"2021-07-01 00:00:00",A3521150701,"AQ Trigger","Standard 1",1252,29.3872000000,36792.7744000000
"2021-07-01 00:00:00",A3521150702,"AQ Trigger","Standard 2",998,30.3414000000,30280.7172000000
"2021-07-01 00:00:00",A3521150703,"AQ Trigger","Plus 1",1280,31.7665000000,40661.1200000000
"2021-07-01 00:00:00",A3521150704,"AQ Trigger","Plus 2",913,33.6246000000,30699.2598000000
"2021-07-01 00:00:00",A3521150705,"AQ Trigger","Premium 1",1502,34.5114000000,51836.1228000000
"2021-07-01 00:00:00",A3718150101,"AQ LION x1",Standard,131,16.5127000000,2163.1637000000
"2021-07-01 00:00:00",A3718150102,"AQ LION x1","Plus 1 ",185,16.1015000000,2978.7775000000
"2021-07-01 00:00:00",A3718150103,"AQ LION x1","Plus 2",156,17.5697000000,2740.8732000000
"2021-07-01 00:00:00",A3718150105,"AQ LION x1",Premium,115,18.0312000000,2073.5880000000
"2021-07-01 00:00:00",A3818150201,"AQ LION x2",Standard,110,17.2648000000,1899.1280000000
"2021-07-01 00:00:00",A3818150202,"AQ LION x2","Plus 1 ",103,17.5197000000,1804.5291000000
"2021-07-01 00:00:00",A3819150203,"AQ LION x2","Plus 2",111,18.4533000000,2048.3163000000
"2021-07-01 00:00:00",A3819150204,"AQ LION x2","Plus 3",119,21.1942000000,2522.1098000000
"2021-07-01 00:00:00",A3819150205,"AQ LION x2",Premium,135,21.6066000000,2916.8910000000
"2021-07-01 00:00:00",A3920150301,"AQ LION x3",Standard,72,22.1454000000,1594.4688000000
"2021-07-01 00:00:00",A3920150302,"AQ LION x3","Plus 1 ",69,23.1520000000,1597.4880000000
"2021-07-01 00:00:00",A3920150303,"AQ LION x3","Plus 2",90,25.4670000000,2292.0300000000
"2021-07-01 00:00:00",A3920150304,"AQ LION x3","Plus 3",145,25.0442000000,3631.4090000000
"2021-07-01 00:00:00",A3920150305,"AQ LION x3",Premium,92,27.4546000000,2525.8232000000
"2021-07-01 00:00:00",A4020150401,"AQ Mx NB",Standard,164,26.9302000000,4416.5528000000
"2021-07-01 00:00:00",A4020150402,"AQ Mx NB","Plus 1 ",78,28.4500000000,2219.1000000000
"2021-07-01 00:00:00",A4021150403,"AQ Mx NB","Plus 2",167,29.9423000000,5000.3641000000
"2021-07-01 00:00:00",A4021150404,"AQ Mx NB","Plus 3",116,28.5800000000,3315.2800000000
"2021-07-01 00:00:00",A4021150405,"AQ Mx NB",Premium,214,31.7029000000,6784.4206000000
"2021-07-01 00:00:00",A4118110105,"AQ Aspiron","Plus Blue",71,182.8932000000,12985.4172000000
"2021-07-01 00:00:00",A4118110106,"AQ Aspiron","Plus Red",32,187.7533000000,6008.1056000000
"2021-07-01 00:00:00",A4118110107,"AQ Aspiron","Premium Black",61,195.7721000000,11942.0981000000
"2021-07-01 00:00:00",A4218110201,"AQ Digit","Standard Grey",32,200.2732000000,6408.7424000000
"2021-07-01 00:00:00",A4218110202,"AQ Digit","Standard Blue",23,215.9341000000,4966.4843000000
"2021-07-01 00:00:00",A4218110203,"AQ Digit","Standard Red",44,236.8486000000,10421.3384000000
"2021-07-01 00:00:00",A4218110204,"AQ Digit","Plus Grey",48,232.1038000000,11140.9824000000
"2021-07-01 00:00:00",A4218110205,"AQ Digit","Plus Blue",67,240.1403000000,16089.4001000000
"2021-07-01 00:00:00",A4218110206,"AQ Digit","Plus Red",59,237.0183000000,13984.0797000000
"2021-07-01 00:00:00",A4218110207,"AQ Digit","Premium Black",43,249.1303000000,10712.6029000000
"2021-07-01 00:00:00",A4218110208,"AQ Digit","Premium Misty Green",86,243.0414000000,20901.5604000000
"2021-07-01 00:00:00",A4318110301,"AQ Velocity","Standard Grey",71,264.7000000000,18793.7000000000
"2021-07-01 00:00:00",A4319110302,"AQ Velocity","Standard Blue",51,267.2091000000,13627.6641000000
"2021-07-01 00:00:00",A4319110303,"AQ Velocity","Standard Red",74,261.2305000000,19331.0570000000
"2021-07-01 00:00:00",A4319110304,"AQ Velocity","Plus Grey",62,267.0636000000,16557.9432000000
"2021-07-01 00:00:00",A4319110305,"AQ Velocity","Plus Blue",71,277.8079000000,19724.3609000000
"2021-07-01 00:00:00",A4319110306,"AQ Velocity","Plus Red",61,275.8194000000,16824.9834000000
"2021-07-01 00:00:00",A4419110401,"AQ Elite","Standard Grey",69,271.3471000000,18722.9499000000
"2021-07-01 00:00:00",A4419110402,"AQ Elite","Standard Blue",57,281.9504000000,16071.1728000000
"2021-07-01 00:00:00",A4419110403,"AQ Elite","Standard Red",81,288.0503000000,23332.0743000000
"2021-07-01 00:00:00",A4419110404,"AQ Elite","Plus Grey",46,286.8973000000,13197.2758000000
"2021-07-01 00:00:00",A4419110405,"AQ Elite","Plus Blue",39,291.2071000000,11357.0769000000
"2021-07-01 00:00:00",A4419110406,"AQ Elite","Plus Red",33,287.5666000000,9489.6978000000
"2021-07-01 00:00:00",A4419110407,"AQ Elite","Premium Black",51,287.4934000000,14662.1634000000
"2021-07-01 00:00:00",A4419110408,"AQ Elite","Premium Misty Green",73,297.0277000000,21683.0221000000
"2021-07-01 00:00:00",A4519110501,"AQ Gen X","Standard Grey",21,311.8396000000,6548.6316000000
"2021-07-01 00:00:00",A4519110502,"AQ Gen X","Standard Blue",55,300.3378000000,16518.5790000000
"2021-07-01 00:00:00",A4519110503,"AQ Gen X","Standard Red",60,306.9189000000,18415.1340000000
"2021-07-01 00:00:00",A4520110504,"AQ Gen X","Plus Grey",61,341.7343000000,20845.7923000000
"2021-07-01 00:00:00",A4520110505,"AQ Gen X","Plus Blue",64,325.2156000000,20813.7984000000
"2021-07-01 00:00:00",A4520110506,"AQ Gen X","Plus Red",72,325.2561000000,23418.4392000000
"2021-07-01 00:00:00",A4520110507,"AQ Gen X","Premium Black",64,322.9426000000,20668.3264000000
"2021-07-01 00:00:00",A4520110508,"AQ Gen X","Premium Misty Green",38,327.0930000000,12429.5340000000
"2021-07-01 00:00:00",A4620110601,"AQ Gen Y","Standard Grey",48,347.2474000000,16667.8752000000
"2021-07-01 00:00:00",A4620110602,"AQ Gen Y","Standard Blue",88,346.6886000000,30508.5968000000
"2021-07-01 00:00:00",A4620110603,"AQ Gen Y","Standard Red",78,366.0459000000,28551.5802000000
"2021-07-01 00:00:00",A4620110604,"AQ Gen Y","Plus Grey",75,353.0982000000,26482.3650000000
"2021-07-01 00:00:00",A4620110605,"AQ Gen Y","Plus Blue",102,349.2525000000,35623.7550000000
"2021-07-01 00:00:00",A4620110606,"AQ Gen Y","Plus Red",71,348.5375000000,24746.1625000000
"2021-07-01 00:00:00",A4620110607,"AQ Gen Y","Premium Black",83,347.8030000000,28867.6490000000
"2021-07-01 00:00:00",A4620110608,"AQ Gen Y","Premium Misty Green",77,363.0630000000,27955.8510000000
"2021-07-01 00:00:00",A4720110701,"AQ GEN Z","Standard Grey",87,367.7335000000,31992.8145000000
"2021-07-01 00:00:00",A4720110702,"AQ GEN Z","Standard Blue",47,371.4027000000,17455.9269000000
"2021-07-01 00:00:00",A4721110703,"AQ GEN Z","Standard Red",39,361.6496000000,14104.3344000000
"2021-07-01 00:00:00",A4721110704,"AQ GEN Z","Plus Grey",60,380.2153000000,22812.9180000000
"2021-07-01 00:00:00",A4721110705,"AQ GEN Z","Plus Blue",77,377.4069000000,29060.3313000000
"2021-07-01 00:00:00",A4918110101,"AQ BZ 101","Standard Grey",40,419.1936000000,16767.7440000000
"2021-07-01 00:00:00",A4918110102,"AQ BZ 101","Standard Blue",51,451.4881000000,23025.8931000000
"2021-07-01 00:00:00",A4918110103,"AQ BZ 101","Premium Black",31,428.1451000000,13272.4981000000
"2021-07-01 00:00:00",A4918110104,"AQ BZ 101","Premium Misty Green",37,460.2805000000,17030.3785000000
"2021-07-01 00:00:00",A5018110201,"AQ BZ Compact","Standard Grey",37,451.7049000000,16713.0813000000
"2021-07-01 00:00:00",A5018110202,"AQ BZ Compact","Standard Blue",67,462.5568000000,30991.3056000000
"2021-07-01 00:00:00",A5018110203,"AQ BZ Compact","Standard Red",20,452.1420000000,9042.8400000000
"2021-07-01 00:00:00",A5018110204,"AQ BZ Compact","Plus Grey",37,447.7337000000,16566.1469000000
"2021-07-01 00:00:00",A5018110205,"AQ BZ Compact","Plus Blue",51,486.1763000000,24794.9913000000
"2021-07-01 00:00:00",A5018110206,"AQ BZ Compact","Plus Red",50,475.5544000000,23777.7200000000
"2021-07-01 00:00:00",A5018110207,"AQ BZ Compact","Premium Black",45,475.1904000000,21383.5680000000
"2021-07-01 00:00:00",A5019110208,"AQ BZ Compact","Premium Misty Green",40,467.3047000000,18692.1880000000
"2021-07-01 00:00:00",A5119110301,"AQ BZ Gen Y","Standard Grey",39,479.0441000000,18682.7199000000
"2021-07-01 00:00:00",A5119110302,"AQ BZ Gen Y","Standard Blue",53,474.3132000000,25138.5996000000
"2021-07-01 00:00:00",A5119110303,"AQ BZ Gen Y","Standard Red",26,474.3154000000,12332.2004000000
"2021-07-01 00:00:00",A5119110305,"AQ BZ Gen Y","Plus Blue",66,483.3813000000,31903.1658000000
"2021-07-01 00:00:00",A5119110306,"AQ BZ Gen Y","Plus Red",24,486.4857000000,11675.6568000000
"2021-07-01 00:00:00",A5119110307,"AQ BZ Gen Y","Premium Black",29,516.4580000000,14977.2820000000
"2021-07-01 00:00:00",A5119110308,"AQ BZ Gen Y","Premium Misty Green",38,512.5811000000,19478.0818000000
"2021-07-01 00:00:00",A5219110401,"AQ BZ Gen Z","Standard Grey",49,506.9644000000,24841.2556000000
"2021-07-01 00:00:00",A5219110402,"AQ BZ Gen Z","Standard Blue",29,490.1582000000,14214.5878000000
"2021-07-01 00:00:00",A5219110403,"AQ BZ Gen Z","Standard Red",52,525.8042000000,27341.8184000000
"2021-07-01 00:00:00",A5219110405,"AQ BZ Gen Z","Plus Blue",39,521.2603000000,20329.1517000000
"2021-07-01 00:00:00",A5219110406,"AQ BZ Gen Z","Plus Red",56,550.4597000000,30825.7432000000
"2021-07-01 00:00:00",A5219110407,"AQ BZ Gen Z","Premium Black",32,545.5931000000,17458.9792000000
"2021-07-01 00:00:00",A5220110408,"AQ BZ Gen Z","Premium Misty Green",46,533.0397000000,24519.8262000000
"2021-07-01 00:00:00",A5318110103,"AQ Gamer 1","Standard Black",27,584.9722000000,15794.2494000000
"2021-07-01 00:00:00",A5318110104,"AQ Gamer 1","Plus Firey Red",40,586.3824000000,23455.2960000000
"2021-07-01 00:00:00",A5318110105,"AQ Gamer 1","Plus Cool Blue",32,551.3303000000,17642.5696000000
"2021-07-01 00:00:00",A5318110106,"AQ Gamer 1","Plus Black",35,565.8747000000,19805.6145000000
"2021-07-01 00:00:00",A5318110107,"AQ Gamer 1","Premium Black",25,571.6489000000,14291.2225000000
"2021-07-01 00:00:00",A5318110108,"AQ Gamer 1","Premium Misty Green",30,579.6609000000,17389.8270000000
"2021-07-01 00:00:00",A5419110201,"AQ Gamer 2","Standard Firey Red",37,585.0003000000,21645.0111000000
"2021-07-01 00:00:00",A5419110202,"AQ Gamer 2","Standard Cool Blue",34,567.9271000000,19309.5214000000
"2021-07-01 00:00:00",A5419110203,"AQ Gamer 2","Standard Black",30,595.5711000000,17867.1330000000
"2021-07-01 00:00:00",A5419110204,"AQ Gamer 2","Plus Firey Red",25,602.9200000000,15073.0000000000
"2021-07-01 00:00:00",A5419110205,"AQ Gamer 2","Plus Cool Blue",32,570.7578000000,18264.2496000000
"2021-07-01 00:00:00",A5419110206,"AQ Gamer 2","Plus Black",30,601.6398000000,18049.1940000000
"2021-07-01 00:00:00",A5419110207,"AQ Gamer 2","Premium Black",35,599.2302000000,20973.0570000000
"2021-07-01 00:00:00",A5419110208,"AQ Gamer 2","Premium Misty Green",30,608.4070000000,18252.2100000000
"2021-07-01 00:00:00",A5519110301,"AQ Gamer 3","Standard Firey Red",29,589.7411000000,17102.4919000000
"2021-07-01 00:00:00",A5519110302,"AQ Gamer 3","Standard Cool Blue",24,605.8642000000,14540.7408000000
"2021-07-01 00:00:00",A5519110303,"AQ Gamer 3","Standard Black",18,604.2721000000,10876.8978000000
"2021-07-01 00:00:00",A5519110304,"AQ Gamer 3","Plus Firey Red",32,597.7704000000,19128.6528000000
"2021-07-01 00:00:00",A5520110305,"AQ Gamer 3","Plus Cool Blue",30,632.4885000000,18974.6550000000
"2021-07-01 00:00:00",A5520110306,"AQ Gamer 3","Plus Black",27,639.6816000000,17271.4032000000
"2021-07-01 00:00:00",A5520110307,"AQ Gamer 3","Premium Black",29,609.7926000000,17683.9854000000
"2021-07-01 00:00:00",A5520110308,"AQ Gamer 3","Premium Misty Green",29,590.1159000000,17113.3611000000
"2021-07-01 00:00:00",A5620110401,"AQ Smash 1","Standard Firey Red",26,642.0698000000,16693.8148000000
"2021-07-01 00:00:00",A5620110402,"AQ Smash 1","Standard Cool Blue",11,593.8297000000,6532.1267000000
"2021-07-01 00:00:00",A5621110403,"AQ Smash 1","Standard Black",26,631.1855000000,16410.8230000000
"2021-07-01 00:00:00",A5621110404,"AQ Smash 1","Plus Firey Red",27,639.9614000000,17278.9578000000
"2021-07-01 00:00:00",A5621110405,"AQ Smash 1","Plus Cool Blue",23,601.8173000000,13841.7979000000
"2021-07-01 00:00:00",A5621110406,"AQ Smash 1","Plus Black",34,644.3777000000,21908.8418000000
"2021-07-01 00:00:00",A5621110407,"AQ Smash 1","Premium Black",20,655.7782000000,13115.5640000000
"2021-07-01 00:00:00",A5621110408,"AQ Smash 1","Premium Misty Green",35,657.2525000000,23003.8375000000
"2021-07-01 00:00:00",A5721110501,"AQ Smash 2","Standard Firey Red",27,649.6929000000,17541.7083000000
"2021-07-01 00:00:00",A5721110502,"AQ Smash 2","Standard Cool Blue",37,627.9938000000,23235.7706000000
"2021-07-01 00:00:00",A5721110503,"AQ Smash 2","Standard Black",42,678.3035000000,28488.7470000000
"2021-07-01 00:00:00",A5721110504,"AQ Smash 2","Plus Firey Red",22,655.8348000000,14428.3656000000
"2021-07-01 00:00:00",A5721110505,"AQ Smash 2","Plus Cool Blue",29,674.4272000000,19558.3888000000
"2021-07-01 00:00:00",A5721110506,"AQ Smash 2","Plus Black",43,720.5460000000,30983.4780000000
"2021-07-01 00:00:00",A5820110101,"AQ BZ Allin1","Standard 1",26,681.3022000000,17713.8572000000
"2021-07-01 00:00:00",A5820110102,"AQ BZ Allin1","Standard 2",53,697.5541000000,36970.3673000000
"2021-07-01 00:00:00",A5820110103,"AQ BZ Allin1","Standard 3",60,735.1465000000,44108.7900000000
"2021-07-01 00:00:00",A5820110104,"AQ BZ Allin1","Plus 1",69,690.4971000000,47644.2999000000
"2021-07-01 00:00:00",A5820110105,"AQ BZ Allin1","Plus 2",24,709.3926000000,17025.4224000000
"2021-07-01 00:00:00",A5820110106,"AQ BZ Allin1","Plus 3",48,692.5242000000,33241.1616000000
"2021-07-01 00:00:00",A5820110107,"AQ BZ Allin1","Premium 1",53,737.6775000000,39096.9075000000
"2021-07-01 00:00:00",A5821110108,"AQ BZ Allin1","Premium 2",45,746.7388000000,33603.2460000000
"2021-07-01 00:00:00",A6018110101,"AQ Home Allin1","Standard 1",7,800.4577000000,5603.2039000000
"2021-07-01 00:00:00",A6018110102,"AQ Home Allin1","Standard 2",7,764.0542000000,5348.3794000000
"2021-07-01 00:00:00",A6018110103,"AQ Home Allin1","Standard 3",10,770.9789000000,7709.7890000000
"2021-07-01 00:00:00",A6018110104,"AQ Home Allin1","Plus 1",8,749.0987000000,5992.7896000000
"2021-07-01 00:00:00",A6018110105,"AQ Home Allin1","Plus 2",9,766.6472000000,6899.8248000000
"2021-07-01 00:00:00",A6018110106,"AQ Home Allin1","Plus 3",5,787.5874000000,3937.9370000000
"2021-07-01 00:00:00",A6019110107,"AQ Home Allin1","Premium 1",12,785.9918000000,9431.9016000000
"2021-07-01 00:00:00",A6019110108,"AQ Home Allin1","Premium 2",13,796.6606000000,10356.5878000000
"2021-07-01 00:00:00",A6119110201,"AQ HOME Allin1 Gen 2","Standard 1",7,824.0889000000,5768.6223000000
"2021-07-01 00:00:00",A6119110202,"AQ HOME Allin1 Gen 2","Standard 2",12,790.1040000000,9481.2480000000
"2021-07-01 00:00:00",A6119110203,"AQ HOME Allin1 Gen 2","Standard 3",8,769.5635000000,6156.5080000000
"2021-07-01 00:00:00",A6119110204,"AQ HOME Allin1 Gen 2","Plus 1",11,807.2638000000,8879.9018000000
"2021-07-01 00:00:00",A6120110205,"AQ HOME Allin1 Gen 2","Plus 2",11,834.9812000000,9184.7932000000
"2021-07-01 00:00:00",A6120110206,"AQ HOME Allin1 Gen 2","Plus 3",7,810.6034000000,5674.2238000000
"2021-07-01 00:00:00",A6218160101,"AQ Digit SSD",Standard,1025,13.5941000000,13933.9525000000
"2021-07-01 00:00:00",A6218160102,"AQ Digit SSD",Plus,1179,15.2481000000,17977.5099000000
"2021-07-01 00:00:00",A6219160103,"AQ Digit SSD",Premium,1145,16.3003000000,18663.8435000000
"2021-07-01 00:00:00",A6319160201,"AQ Neuer SSD",Standard,1699,17.3590000000,29492.9410000000
"2021-07-01 00:00:00",A6319160202,"AQ Neuer SSD",Plus,922,18.5733000000,17124.5826000000
"2021-07-01 00:00:00",A6319160203,"AQ Neuer SSD",Premium,544,19.3433000000,10522.7552000000
"2021-07-01 00:00:00",A6419160301,"AQ Clx1",Standard,2208,17.8043000000,39311.8944000000
"2021-07-01 00:00:00",A6419160302,"AQ Clx1",Plus,2253,19.6723000000,44321.6919000000
"2021-07-01 00:00:00",A6419160303,"AQ Clx1",Premium,1143,19.3342000000,22098.9906000000
"2021-07-01 00:00:00",A6519160401,"AQ Clx2",Standard,874,20.2889000000,17732.4986000000
"2021-07-01 00:00:00",A6520160402,"AQ Clx2",Plus,1657,20.1650000000,33413.4050000000
"2021-07-01 00:00:00",A6520160403,"AQ Clx2",Premium,1324,21.2830000000,28178.6920000000
"2021-07-01 00:00:00",A6620160501,"AQ Clx3",Standard,1557,22.8530000000,35582.1210000000
"2021-07-01 00:00:00",A6720160103,"AQ Pen Drive 2 IN 1",Premium,1328,4.4411000000,5897.7808000000
"2021-07-01 00:00:00",A6818160201,"AQ Pen Drive DRC",Standard,2161,2.9990000000,6480.8390000000
"2021-07-01 00:00:00",A6818160202,"AQ Pen Drive DRC",Plus,2926,3.8531000000,11274.1706000000
"2021-07-01 00:00:00",A6819160203,"AQ Pen Drive DRC",Premium,2419,5.0984000000,12333.0296000000
"2021-07-01 00:00:00",A7118160101,"AQ Wi Power Dx1",Standard,1332,29.6712000000,39522.0384000000
"2021-07-01 00:00:00",A7119160102,"AQ Wi Power Dx1",Plus,1158,29.9264000000,34654.7712000000
"2021-07-01 00:00:00",A7119160103,"AQ Wi Power Dx1",Premium,1379,28.7736000000,39678.7944000000
"2021-07-01 00:00:00",A7219160201,"AQ Wi Power Dx2",Standard,920,32.9575000000,30320.9000000000
"2021-07-01 00:00:00",A7220160202,"AQ Wi Power Dx2",Plus,887,35.2053000000,31227.1011000000
"2021-07-01 00:00:00",A7220160203,"AQ Wi Power Dx2",Premium,503,37.4784000000,18851.6352000000
"2021-07-01 00:00:00",A7321160301,"AQ Wi Power Dx3",Standard,1226,40.7954000000,50015.1604000000
"2021-07-01 00:00:00",A7321160302,"AQ Wi Power Dx3",Plus,1255,43.9446000000,55150.4730000000
"2021-07-01 00:00:00",A7321160303,"AQ Wi Power Dx3",Premium,1659,42.8483000000,71085.3297000000
"2021-08-01 00:00:00",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,191,19.0573000000,3639.9443000000
"2021-08-01 00:00:00",A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,545,21.4565000000,11693.7925000000
"2021-08-01 00:00:00",A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,488,21.7795000000,10628.3960000000
"2021-08-01 00:00:00",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",234,22.9729000000,5375.6586000000
"2021-08-01 00:00:00",A0219150201,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Standard,503,23.6987000000,11920.4461000000
"2021-08-01 00:00:00",A0219150202,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Plus,510,24.7312000000,12612.9120000000
"2021-08-01 00:00:00",A0220150203,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Premium,445,23.6154000000,10508.8530000000
"2021-08-01 00:00:00",A0320150301,"AQ Zion Saga",Standard,409,23.7223000000,9702.4207000000
"2021-08-01 00:00:00",A0321150302,"AQ Zion Saga",Plus,286,27.1027000000,7751.3722000000
"2021-08-01 00:00:00",A0321150303,"AQ Zion Saga",Premium,307,28.0059000000,8597.8113000000
"2021-08-01 00:00:00",A0418150103,"AQ Mforce Gen X","Standard 3",270,19.5235000000,5271.3450000000
"2021-08-01 00:00:00",A0418150104,"AQ Mforce Gen X","Plus 1",261,19.9239000000,5200.1379000000
"2021-08-01 00:00:00",A0418150105,"AQ Mforce Gen X","Plus 2",167,20.0766000000,3352.7922000000
"2021-08-01 00:00:00",A0418150106,"AQ Mforce Gen X","Plus 3",348,19.9365000000,6937.9020000000
"2021-08-01 00:00:00",A0519150201,"AQ Mforce Gen Y","Standard 1",179,22.3984000000,4009.3136000000
"2021-08-01 00:00:00",A0519150202,"AQ Mforce Gen Y","Standard 2",246,24.9298000000,6132.7308000000
"2021-08-01 00:00:00",A0519150203,"AQ Mforce Gen Y","Standard 3",199,26.5871000000,5290.8329000000
"2021-08-01 00:00:00",A0519150204,"AQ Mforce Gen Y","Plus 1",216,26.1081000000,5639.3496000000
"2021-08-01 00:00:00",A0519150205,"AQ Mforce Gen Y","Plus 2",142,29.7008000000,4217.5136000000
"2021-08-01 00:00:00",A0519150206,"AQ Mforce Gen Y","Plus 3",305,31.2439000000,9529.3895000000
"2021-08-01 00:00:00",A0519150207,"AQ Mforce Gen Y","Premium 1",123,32.4427000000,3990.4521000000
"2021-08-01 00:00:00",A0519150208,"AQ Mforce Gen Y","Premium 2",300,30.5816000000,9174.4800000000
"2021-08-01 00:00:00",A0619150301,"AQ Mforce Gen Z","Standard 1",421,30.4696000000,12827.7016000000
"2021-08-01 00:00:00",A0619150302,"AQ Mforce Gen Z","Standard 2",396,34.0973000000,13502.5308000000
"2021-08-01 00:00:00",A0620150303,"AQ Mforce Gen Z","Standard 3",343,34.2412000000,11744.7316000000
"2021-08-01 00:00:00",A0620150304,"AQ Mforce Gen Z","Plus 1",403,37.5826000000,15145.7878000000
"2021-08-01 00:00:00",A0620150305,"AQ Mforce Gen Z","Plus 2",271,36.5679000000,9909.9009000000
"2021-08-01 00:00:00",A0620150306,"AQ Mforce Gen Z","Plus 3",406,37.5278000000,15236.2868000000
"2021-08-01 00:00:00",A0621150307,"AQ Mforce Gen Z","Premium 1",257,36.2434000000,9314.5538000000
"2021-08-01 00:00:00",A0621150308,"AQ Mforce Gen Z","Premium 2",221,39.3990000000,8707.1790000000
"2021-08-01 00:00:00",A0721150401,"AQ GT 21",Standard,167,39.3377000000,6569.3959000000
"2021-08-01 00:00:00",A0721150402,"AQ GT 21","Plus 1",461,39.1465000000,18046.5365000000
"2021-08-01 00:00:00",A0721150403,"AQ GT 21","Plus 2",368,39.2990000000,14462.0320000000
"2021-08-01 00:00:00",A0721150404,"AQ GT 21",Premium,408,39.1215000000,15961.5720000000
"2021-08-01 00:00:00",A0821150501,"AQ Marquee P3",Standard,83,40.5013000000,3361.6079000000
"2021-08-01 00:00:00",A0821150502,"AQ Marquee P3","Plus 1",264,43.2966000000,11430.3024000000
"2021-08-01 00:00:00",A0821150503,"AQ Marquee P3","Plus 2",193,42.3841000000,8180.1313000000
"2021-08-01 00:00:00",A0821150504,"AQ Marquee P3",Premium,408,44.7044000000,18239.3952000000
"2021-08-01 00:00:00",A0921150601,"AQ Marquee P4",Standard,228,45.0813000000,10278.5364000000
"2021-08-01 00:00:00",A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,396,111.1036000000,43997.0256000000
"2021-08-01 00:00:00",A1018150102,"AQ 5000 Series Electron 9 5900X Desktop Processor",Plus,240,123.4797000000,29635.1280000000
